,label,cell_area_pixel,nuclear_area_pixel,filename,cell_type,treatment,timepoint,YAP_cell,YAP_nucleus,YAP_nucleus/cell,GFP_cell,GFP_nucleus,GFP_nucleus/cell,nuc/cell_area
9,23,165319.0,26997.0,L_NLS_24hrROCKi_Composite_8.tif,L_LNS,ROCKi,24hr,12945897.0,3174990.0,0.24525067672019946,767967.0,144254.0,0.18783880036511985,0.1633024637216533
10,24,104394.0,25389.0,L_NLS_24hrROCKi_Composite_8.tif,L_LNS,ROCKi,24hr,7095976.0,2479735.0,0.3494565088720706,419019.0,110955.0,0.26479706170841893,0.24320363239266624
11,25,185317.0,11228.0,L_NLS_24hrROCKi_Composite_8.tif,L_LNS,ROCKi,24hr,11601720.0,1064219.0,0.09172941598314732,956917.0,47839.0,0.04999284159441206,0.06058807340934723
12,27,185667.0,26703.0,L_NLS_24hrROCKi_Composite_8.tif,L_LNS,ROCKi,24hr,13776353.0,3536823.0,0.2567314440911902,748632.0,129419.0,0.1728739888222785,0.14382200391022637
13,28,120276.0,39255.0,L_NLS_24hrROCKi_Composite_8.tif,L_LNS,ROCKi,24hr,10852387.0,3847512.0,0.35453140401277616,495136.0,175447.0,0.3543410295353196,0.3263743390202534
0,4,82662.0,7256.0,L_NLS_24hrROCKi_Composite_9.tif,L_LNS,ROCKi,24hr,1180665.0,315491.0,0.2672146629230137,872569.0,134512.0,0.1541562902188824,0.08777914882291742
1,5,342052.0,12551.0,L_NLS_24hrROCKi_Composite_9.tif,L_LNS,ROCKi,24hr,4113364.0,431261.0,0.1048438698836281,3219003.0,244585.0,0.07598160051419647,0.036693251318512976
2,8,143505.0,9576.0,L_NLS_24hrROCKi_Composite_9.tif,L_LNS,ROCKi,24hr,2272895.0,209319.0,0.09209356349501407,2272640.0,169625.0,0.07463786609405801,0.0667293822514895
0,5,1079945.0,36486.0,M_NLS_24hrROCKi_Composite_1.tif,M_LNS,ROCKi,24hr,14041466.0,3652541.0,0.2601253316427216,5428464.0,336950.0,0.06207096519383752,0.033785053868484044
1,6,91302.0,6855.0,M_NLS_24hrROCKi_Composite_1.tif,M_LNS,ROCKi,24hr,1735134.0,257434.0,0.1483654864696329,572698.0,70899.0,0.12379823222710748,0.07508050207005323
0,6,71202.0,6137.0,M_NLS_24hrROCKi_Composite_10.tif,M_LNS,ROCKi,24hr,1704377.0,237159.0,0.1391470314372935,1452394.0,210988.0,0.1452691211888785,0.0861913991180023
1,8,124419.0,31844.0,M_NLS_24hrROCKi_Composite_10.tif,M_LNS,ROCKi,24hr,5352426.0,1678004.0,0.31350344684821424,2452550.0,702163.0,0.2862991580192045,0.25594161663411535
2,9,185774.0,31329.0,M_NLS_24hrROCKi_Composite_10.tif,M_LNS,ROCKi,24hr,8892483.0,2440849.0,0.2744845281121145,3793233.0,746167.0,0.1967100360035885,0.1686403910127359
3,10,51584.0,23210.0,M_NLS_24hrROCKi_Composite_10.tif,M_LNS,ROCKi,24hr,2740225.0,1670676.0,0.6096857009917069,982534.0,484195.0,0.4928022847046514,0.4499457196029777
4,12,86975.0,28366.0,M_NLS_24hrROCKi_Composite_10.tif,M_LNS,ROCKi,24hr,4856297.0,2472145.0,0.509059680657917,1911716.0,655514.0,0.3428929820119725,0.3261396953147456
5,16,60833.0,20277.0,M_NLS_24hrROCKi_Composite_10.tif,M_LNS,ROCKi,24hr,3601807.0,1831750.0,0.5085641734829213,4046729.0,2313718.0,0.5717501715583129,0.3333223743691746
6,18,156653.0,38730.0,M_NLS_24hrROCKi_Composite_10.tif,M_LNS,ROCKi,24hr,7337984.0,2306450.0,0.3143165752337427,6897505.0,3817104.0,0.5534035857893542,0.24723433320779048
0,4,111449.0,13740.0,M_NLS_24hrROCKi_Composite_2.tif,M_LNS,ROCKi,24hr,1856885.0,346286.0,0.186487585391664,644705.0,121287.0,0.18812790345972188,0.12328509004118476
1,5,65393.0,18932.0,M_NLS_24hrROCKi_Composite_2.tif,M_LNS,ROCKi,24hr,1710206.0,819835.0,0.4793779228934994,2952347.0,1356745.0,0.45954794609170263,0.28951110975180827
2,7,119707.0,30173.0,M_NLS_24hrROCKi_Composite_2.tif,M_LNS,ROCKi,24hr,3869425.0,1498279.0,0.3872097275434981,5749427.0,2887205.0,0.5021726512920331,0.2520571061007293
3,10,1058535.0,31037.0,M_NLS_24hrROCKi_Composite_2.tif,M_LNS,ROCKi,24hr,11865011.0,1378970.0,0.11622155259695924,5012594.0,215836.0,0.04305874363652831,0.029320712116273906
0,8,198748.0,37784.0,M_NLS_24hrROCKi_Composite_4.tif,M_LNS,ROCKi,24hr,13467905.0,4809422.0,0.3571024595139333,10041837.0,6561027.0,0.6533691992809683,0.19011008915812988
0,8,201420.0,36478.0,M_NLS_24hrROCKi_Composite_5.tif,M_LNS,ROCKi,24hr,12059339.0,4369102.0,0.3623002885979074,3894600.0,1129629.0,0.29005006932676014,0.18110416046072883
1,10,250282.0,30158.0,M_NLS_24hrROCKi_Composite_5.tif,M_LNS,ROCKi,24hr,14111447.0,3568542.0,0.252882783742872,5584795.0,1237685.0,0.22161690805123554,0.12049608042128479
0,5,106470.0,7100.0,M_NLS_24hrROCKi_Composite_6.tif,M_LNS,ROCKi,24hr,2896649.0,324132.0,0.11189895634576368,482628.0,48354.0,0.1001889654143564,0.06668545130083592
1,7,227879.0,31678.0,M_NLS_24hrROCKi_Composite_6.tif,M_LNS,ROCKi,24hr,8068190.0,3735962.0,0.4630483416974563,3253050.0,2009852.0,0.6178361845037734,0.13901237060018695
2,10,171172.0,19956.0,M_NLS_24hrROCKi_Composite_6.tif,M_LNS,ROCKi,24hr,3424841.0,231590.0,0.06762065742614037,907289.0,93797.0,0.10338161269452181,0.11658448811721543
3,11,213412.0,32390.0,M_NLS_24hrROCKi_Composite_6.tif,M_LNS,ROCKi,24hr,9761151.0,3353464.0,0.34355210773811407,1578834.0,440990.0,0.2793137213918626,0.1517721590163627
4,12,283073.0,32763.0,M_NLS_24hrROCKi_Composite_6.tif,M_LNS,ROCKi,24hr,9124345.0,2996494.0,0.3284064773964597,953695.0,157901.0,0.16556760809273405,0.11574046270749948
0,6,231215.0,29069.0,M_NLS_24hrROCKi_Composite_7.tif,M_LNS,ROCKi,24hr,7888027.0,2796677.0,0.35454708763040493,5980619.0,3221328.0,0.5386278577518481,0.125722812101291
1,9,71990.0,16560.0,M_NLS_24hrROCKi_Composite_7.tif,M_LNS,ROCKi,24hr,1200650.0,388986.0,0.32397951109815515,853649.0,267523.0,0.3133875867013257,0.23003194888178913
0,5,152728.0,30498.0,M_NLS_24hrROCKi_Composite_8.tif,M_LNS,ROCKi,24hr,3401367.0,1297469.0,0.38145516199810253,884876.0,213519.0,0.24129821579520747,0.19968833481745324
1,8,185863.0,37425.0,M_NLS_24hrROCKi_Composite_8.tif,M_LNS,ROCKi,24hr,2683453.0,1030965.0,0.3841934254112146,1218485.0,357678.0,0.2935432114470018,0.20135798948688013
2,11,70212.0,10568.0,M_NLS_24hrROCKi_Composite_8.tif,M_LNS,ROCKi,24hr,921369.0,204806.0,0.22228444846744355,483943.0,98673.0,0.20389384700264288,0.15051558138209992
3,13,129146.0,33506.0,M_NLS_24hrROCKi_Composite_8.tif,M_LNS,ROCKi,24hr,1837274.0,733770.0,0.39937973323521697,970427.0,333289.0,0.34344572028601844,0.25944280117076796
4,14,188725.0,39332.0,M_NLS_24hrROCKi_Composite_8.tif,M_LNS,ROCKi,24hr,3197512.0,1154971.0,0.3612092777134222,1385230.0,434849.0,0.31391826628068986,0.20840906080275534
5,17,105983.0,29907.0,M_NLS_24hrROCKi_Composite_8.tif,M_LNS,ROCKi,24hr,1648902.0,499605.0,0.30299253685179595,1451124.0,767452.0,0.5288672780548044,0.2821867658020626
6,18,146577.0,38480.0,M_NLS_24hrROCKi_Composite_8.tif,M_LNS,ROCKi,24hr,2883649.0,1176031.0,0.407827374274747,1610027.0,821128.0,0.5100088383610958,0.2625241340728764
7,20,184269.0,37456.0,M_NLS_24hrROCKi_Composite_8.tif,M_LNS,ROCKi,24hr,2748874.0,596549.0,0.21701576718321758,1689520.0,665162.0,0.3936988020266111,0.20326804834236903
8,21,152052.0,28278.0,M_NLS_24hrROCKi_Composite_8.tif,M_LNS,ROCKi,24hr,2775359.0,819176.0,0.2951603738471311,1025768.0,240754.0,0.23470609338563886,0.18597585036697972
0,6,72314.0,31257.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,6741958.0,2929248.0,0.43448030972604695,625558.0,275227.0,0.43997039443185126,0.4322399535359681
1,8,59755.0,23183.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,5813423.0,2400432.0,0.41291197974067945,168220.0,63839.0,0.3794970871477827,0.38796753409756507
2,10,58373.0,32941.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,6227710.0,3454672.0,0.5547258944298947,2326735.0,1608673.0,0.6913864277625084,0.5643191201411611
3,12,97508.0,28299.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,6213577.0,2100497.0,0.33804956468713593,219874.0,63062.0,0.2868097182932043,0.29022234073101694
4,13,63434.0,27517.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,7085229.0,3305920.0,0.4665932463156801,332994.0,123226.0,0.3700547157005832,0.4337894504524388
5,15,43415.0,26122.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,5582684.0,3314391.0,0.5936913140704364,1194117.0,601434.0,0.5036642138081947,0.6016814465046643
6,16,57271.0,25561.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,7762011.0,3937003.0,0.5072143030974834,7896176.0,4381373.0,0.5548727637276576,0.4463166349461333
7,17,169290.0,31694.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,7996828.0,3018217.0,0.377426774716175,326165.0,81256.0,0.24912544264406053,0.18721720125228897
8,20,85147.0,35581.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,9019438.0,3644421.0,0.4040629804207313,279873.0,111245.0,0.39748385875021885,0.41787731804996064
9,21,57288.0,24749.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,6937700.0,3019786.0,0.43527192008879023,1324566.0,519250.0,0.39201519592077705,0.4320101941069683
10,22,126071.0,24263.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,6114924.0,1904276.0,0.31141450000032705,242563.0,52424.0,0.21612529528411176,0.19245504517295808
11,24,132844.0,32934.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,8485720.0,3037794.0,0.35798895084919136,274511.0,71333.0,0.2598547963469588,0.24791484749028936
12,25,58215.0,27838.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,5265258.0,2523699.0,0.47931155510328266,621340.0,358724.0,0.5773392989345608,0.4781929056085201
13,26,95621.0,31235.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,7124566.0,2262828.0,0.3176092410400858,215772.0,68587.0,0.3178679346717832,0.32665418684180253
14,27,42103.0,16436.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,3384036.0,1181493.0,0.3491372432208168,549979.0,210480.0,0.38270552148354753,0.3903759827090706
15,28,47022.0,17692.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,3573373.0,1247381.0,0.3490766287202595,859798.0,303576.0,0.353078281177672,0.3762494151673685
16,30,97632.0,39185.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,9746882.0,3914456.0,0.4016110998368504,559259.0,133782.0,0.2392129585755437,0.4013540642412324
17,32,86681.0,30999.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,5719404.0,2479444.0,0.43351440115088913,988315.0,455362.0,0.46074581484648114,0.35762162411601156
18,33,112485.0,30590.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,6908856.0,2501175.0,0.3620244798849477,289606.0,71015.0,0.24521246106779557,0.27194737076054587
19,35,84656.0,24811.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,6439992.0,2114196.0,0.3282917121636176,1040533.0,400710.0,0.3851007128077629,0.2930802305802306
20,36,54593.0,28061.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,4024160.0,2159251.0,0.5365718559898215,665438.0,420756.0,0.632299327660879,0.5140036268386057
21,37,69702.0,18722.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,4046725.0,1145379.0,0.28303850644657097,377893.0,100680.0,0.2664246228429741,0.2686006140426387
22,40,69559.0,27337.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,4604890.0,1764581.0,0.38319720992249545,219439.0,74854.0,0.3411152985567743,0.39300449977716756
23,41,57952.0,28094.0,L_NLS_untreated_Composite_1.tif,L_LNS,untreated,0hr,4731251.0,2607849.0,0.5511965017286126,153528.0,70709.0,0.4605609400239696,0.4847805080066262
0,7,65009.0,19723.0,L_NLS_untreated_Composite_10.tif,L_LNS,untreated,0hr,4575586.0,1692460.0,0.36988923385988154,570256.0,83352.0,0.14616593249347662,0.30338876155609223
1,8,114620.0,36547.0,L_NLS_untreated_Composite_10.tif,L_LNS,untreated,0hr,9174448.0,3641054.0,0.39686899963899736,423690.0,112575.0,0.265701338242583,0.31885360321060896
2,10,87277.0,27522.0,L_NLS_untreated_Composite_10.tif,L_LNS,untreated,0hr,6190488.0,2374817.0,0.3836235527796839,304904.0,110438.0,0.3622058090415344,0.3153408114394399
3,14,112826.0,30037.0,L_NLS_untreated_Composite_10.tif,L_LNS,untreated,0hr,8810761.0,3152126.0,0.3577586544453992,704289.0,110485.0,0.1568745216807305,0.26622409728254126
4,15,61655.0,19837.0,L_NLS_untreated_Composite_10.tif,L_LNS,untreated,0hr,4346239.0,1484724.0,0.34161121834303176,2114016.0,628584.0,0.29734117433359064,0.32174195117995297
5,16,85324.0,30929.0,L_NLS_untreated_Composite_10.tif,L_LNS,untreated,0hr,6860032.0,2944300.0,0.42919624864723666,281874.0,102212.0,0.3626159205886318,0.3624888659697154
6,17,99332.0,38799.0,L_NLS_untreated_Composite_10.tif,L_LNS,untreated,0hr,7628459.0,3582475.0,0.46961974889030667,391840.0,176346.0,0.4500459371171907,0.3905992026738614
7,18,78183.0,32958.0,L_NLS_untreated_Composite_10.tif,L_LNS,untreated,0hr,7063706.0,2554322.0,0.3616121622275899,1013640.0,511071.0,0.5041937966141825,0.421549441694486
8,28,121383.0,26199.0,L_NLS_untreated_Composite_10.tif,L_LNS,untreated,0hr,6474789.0,1945276.0,0.30043851622037415,304418.0,107039.0,0.351618498249118,0.2158374731222659
0,6,211147.0,33513.0,L_NLS_untreated_Composite_2.tif,L_LNS,untreated,0hr,10848340.0,2651409.0,0.24440688621484946,2134282.0,374345.0,0.17539622224242157,0.15871880727644722
1,8,46812.0,22691.0,L_NLS_untreated_Composite_2.tif,L_LNS,untreated,0hr,4064298.0,2240956.0,0.5513759079673783,632727.0,314562.0,0.49715280049689675,0.48472613859694097
2,9,36448.0,22358.0,L_NLS_untreated_Composite_2.tif,L_LNS,untreated,0hr,2965541.0,1750874.0,0.5904062698846517,1139261.0,614038.0,0.5389792154738905,0.6134218612818262
3,12,157538.0,24534.0,L_NLS_untreated_Composite_2.tif,L_LNS,untreated,0hr,9194099.0,1404929.0,0.15280768675647283,1569908.0,267618.0,0.1704673140082094,0.1557338546890274
4,14,143812.0,29427.0,L_NLS_untreated_Composite_2.tif,L_LNS,untreated,0hr,8397264.0,1883921.0,0.224349383322949,7117492.0,1705741.0,0.23965478289262565,0.20462131115623175
5,18,123161.0,31396.0,L_NLS_untreated_Composite_2.tif,L_LNS,untreated,0hr,8224897.0,2319253.0,0.2819795798050723,3653105.0,391990.0,0.10730323929917153,0.2549183588960791
6,19,68489.0,28456.0,L_NLS_untreated_Composite_2.tif,L_LNS,untreated,0hr,3786890.0,1834955.0,0.4845546081349075,695257.0,294346.0,0.4233628715712319,0.4154827782563623
7,20,119430.0,25640.0,L_NLS_untreated_Composite_2.tif,L_LNS,untreated,0hr,5449276.0,1534662.0,0.2816267702351652,1151099.0,253820.0,0.22050231995684125,0.21468642719584694
8,21,76368.0,30269.0,L_NLS_untreated_Composite_2.tif,L_LNS,untreated,0hr,5108454.0,2686399.0,0.5258731898143744,805906.0,338284.0,0.4197561502209935,0.39635711292688036
9,23,67838.0,30808.0,L_NLS_untreated_Composite_2.tif,L_LNS,untreated,0hr,4357048.0,1979193.0,0.4542509056590609,866647.0,428199.0,0.4940869812045735,0.4541407470739114
10,26,88147.0,29693.0,L_NLS_untreated_Composite_2.tif,L_LNS,untreated,0hr,5284239.0,2332614.0,0.4414285576409394,845463.0,312413.0,0.3695170575175969,0.3368577489874868
0,3,1136997.0,1532.0,L_NLS_untreated_Composite_3.tif,L_LNS,untreated,0hr,14744101.0,45813.0,0.0031072087745465118,19435394.0,71565.0,0.0036821995993495168,0.001347409008115237
0,7,112147.0,23484.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,8001467.0,1829555.0,0.22865244585774083,575291.0,105111.0,0.18270927235086243,0.20940372903421403
1,8,98670.0,29505.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,6317028.0,2457129.0,0.3889691481500478,388295.0,106427.0,0.2740880001030145,0.2990270598966251
2,10,66522.0,28797.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,4710687.0,1877651.0,0.39859387813284985,361688.0,166171.0,0.45943188604543145,0.4328943808063498
3,11,71252.0,24921.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,6208369.0,2021761.0,0.32565090766995325,1581947.0,596426.0,0.37702021622721876,0.3497586032672767
4,12,61132.0,18987.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,3678350.0,1141418.0,0.3103070670273356,981143.0,358440.0,0.3653290091250715,0.310590198259504
5,15,115320.0,34067.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,6567025.0,2154896.0,0.3281388452152992,2143002.0,762236.0,0.35568608895372006,0.29541276448144294
6,16,69235.0,25638.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,5079195.0,1837847.0,0.3618382440524532,688222.0,151749.0,0.22049425911987702,0.37030403697551817
7,17,112289.0,30487.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,10268510.0,3199856.0,0.3116183360584934,1289115.0,239462.0,0.18575689523432742,0.27150477785001204
8,18,64749.0,14221.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,8064305.0,1715364.0,0.21271070476625079,5766332.0,1783560.0,0.3093058117361262,0.21963273564070487
9,19,93852.0,24195.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,7869796.0,2484595.0,0.31571275799271037,606160.0,148705.0,0.24532301702520787,0.25779951412862806
10,20,77572.0,15203.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,8348881.0,2029185.0,0.24304873910647426,1487782.0,424849.0,0.2855586369508436,0.19598566493064506
11,21,100308.0,32837.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,7360881.0,2425938.0,0.32957169121467933,4852610.0,1799108.0,0.3707505857672469,0.3273617258842764
12,24,105837.0,37016.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,10184424.0,5057127.0,0.49655503345108176,530370.0,178720.0,0.33697230235495973,0.34974536315277266
13,25,87290.0,18233.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,8652007.0,2804131.0,0.32410179510950465,341048.0,80190.0,0.23512819309891864,0.20887845113987857
14,26,98034.0,34443.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,7709637.0,3353042.0,0.4349156776123182,1020859.0,172309.0,0.16878824597716238,0.35133729114388884
15,28,90152.0,28634.0,L_NLS_untreated_Composite_5.tif,L_LNS,untreated,0hr,6483218.0,2755501.0,0.4250205684892904,3062919.0,1891792.0,0.6176434962857327,0.3176191321323986
0,11,88658.0,27122.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,8293615.0,3391170.0,0.4088892479335007,10729356.0,4797971.0,0.4471816388607108,0.30591711971846874
1,12,53133.0,14124.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,3192033.0,836821.0,0.26215925712547455,814364.0,282066.0,0.3463635425927472,0.2658234995200723
2,13,130615.0,34144.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,9436701.0,2760978.0,0.2925787306390231,540153.0,121147.0,0.2242827495172664,0.2614094858936569
3,14,115121.0,33299.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,9327786.0,3673801.0,0.3938556266192213,881546.0,113757.0,0.1290426137717147,0.28925217814299736
4,15,116199.0,27980.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,7137915.0,2130749.0,0.29851140003768606,3385367.0,1072625.0,0.3168415713864996,0.24079381061799154
5,20,60858.0,17800.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,4819325.0,1294883.0,0.26868555243732267,159583.0,47285.0,0.2963034909733493,0.2924841434158204
6,23,72199.0,30139.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,6588940.0,2812120.0,0.42679399114273314,201376.0,80361.0,0.39905947084061655,0.41744345489549717
7,24,71105.0,16663.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,5654166.0,1229847.0,0.21751165423866226,188862.0,42405.0,0.22452902119007528,0.23434357640109696
8,25,71226.0,12045.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,4581871.0,780396.0,0.17032256036889734,170540.0,32482.0,0.1904655799225988,0.16910959481088367
9,27,110068.0,28359.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,8715716.0,2917267.0,0.3347134073666466,241226.0,68259.0,0.28296701018961473,0.2576498164770869
10,28,71704.0,14936.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,6695910.0,1637436.0,0.24454271338772474,190166.0,40560.0,0.2132873384306343,0.208300792145487
11,29,62199.0,15716.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,5000994.0,1233799.0,0.24671075390212427,136633.0,34339.0,0.25132288685749415,0.2526728725542211
12,30,137177.0,24093.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,7260237.0,2286504.0,0.3149351736038369,242742.0,54891.0,0.22612897644412586,0.17563439935266115
13,31,97375.0,27525.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,6522356.0,2090029.0,0.3204408039058279,256190.0,63537.0,0.2480073383036028,0.2826700898587933
14,33,56390.0,7919.0,L_NLS_untreated_Composite_6.tif,L_LNS,untreated,0hr,2967185.0,479403.0,0.1615682877879202,95713.0,15813.0,0.16521266703582585,0.1404327008334811
0,5,76282.0,29316.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,6035672.0,2358222.0,0.39071407458854623,748802.0,222187.0,0.296723299350162,0.3843108465955271
1,7,63311.0,30228.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,4474553.0,2273153.0,0.5080178958657994,755258.0,209454.0,0.27732774760413,0.47745257538184516
2,8,67969.0,30920.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,4372798.0,2179111.0,0.4983333325710449,302194.0,148862.0,0.49260408876417133,0.45491326928452674
3,9,96345.0,35778.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,7172106.0,3152176.0,0.43950493760131265,1136112.0,405136.0,0.356598645203994,0.37135295033473453
4,10,120347.0,25629.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,6904525.0,1901427.0,0.27538853143409575,14633580.0,4895985.0,0.33457192293341753,0.21295919300024096
5,11,59222.0,25556.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,4551560.0,2120885.0,0.4659688106934765,3476687.0,1571889.0,0.452122667355445,0.4315288237479315
6,13,98437.0,37864.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,5780205.0,2137992.0,0.36988169104728985,410465.0,160209.0,0.39031098875665404,0.38465211251866677
7,16,86800.0,30034.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,5598340.0,2257311.0,0.40321077319348236,5355162.0,2419501.0,0.4518072469142857,0.34601382488479265
8,18,113054.0,31593.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,6395869.0,2132899.0,0.3334807201335737,572251.0,132282.0,0.23116080181598633,0.2794505280662338
9,19,88933.0,25156.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,5102615.0,1782708.0,0.3493714497370466,476692.0,143157.0,0.30031340991667577,0.28286462842814253
10,20,84569.0,21354.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,5156884.0,1584413.0,0.3072423191989581,4727001.0,1635601.0,0.34601240829016117,0.25250387257742196
11,21,59966.0,28541.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,3541204.0,1727575.0,0.4878496127305854,1900012.0,1123956.0,0.5915520533554525,0.47595304005603173
12,23,66435.0,32872.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,4255315.0,2096750.0,0.4927367304183122,640674.0,236432.0,0.36903635858486533,0.4947994280123429
13,24,142345.0,20851.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,3045381.0,617626.0,0.2028074648131055,819443.0,97478.0,0.11895641307571118,0.14648213846640204
14,26,44167.0,3586.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,1985529.0,118984.0,0.05992559161815315,188267.0,19074.0,0.10131355999723797,0.08119184006158445
15,27,110320.0,30139.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,6980057.0,2750944.0,0.3941148331596719,1026824.0,168290.0,0.16389371498913152,0.27319615663524294
16,28,118327.0,32084.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,5933780.0,2000421.0,0.3371242277266768,491438.0,117045.0,0.23816839560636335,0.27114690645414824
17,30,99785.0,22232.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,5206032.0,1509029.0,0.2898616451070604,5802289.0,1977366.0,0.34079067761016385,0.22279901788846018
18,31,107794.0,34502.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,6057298.0,2423798.0,0.40014508118966574,428785.0,147922.0,0.34497941858973613,0.32007347347718795
19,33,143098.0,22633.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,6027644.0,1183973.0,0.19642384321303646,975168.0,285133.0,0.29239372087681303,0.15816433493130583
20,35,109856.0,32044.0,L_NLS_untreated_Composite_7.tif,L_LNS,untreated,0hr,5160474.0,1992504.0,0.38610871792009804,469984.0,138079.0,0.29379510791856744,0.2916909408680454
0,5,180099.0,34837.0,L_NLS_untreated_Composite_8.tif,L_LNS,untreated,0hr,12240714.0,3121995.0,0.2550500730594637,2140853.0,452672.0,0.21144469050420556,0.19343250101333156
1,8,115582.0,30782.0,L_NLS_untreated_Composite_8.tif,L_LNS,untreated,0hr,9467494.0,2727937.0,0.2881371775889163,1397970.0,381620.0,0.2729815375151112,0.266321745600526
2,12,114290.0,26109.0,L_NLS_untreated_Composite_8.tif,L_LNS,untreated,0hr,8835328.0,2170556.0,0.2456678461739055,1559834.0,346350.0,0.22204285840672788,0.22844518330562605
3,13,99372.0,33095.0,L_NLS_untreated_Composite_8.tif,L_LNS,untreated,0hr,7365436.0,3037118.0,0.4123473478012707,1218331.0,394473.0,0.323781468254522,0.3330415006239182
