gene_ID,n_cells,n_states,pct_cells_covered
000000000000100001,4,346,80.98886456647949
002000200000000100,4,347,81.00789949557438
000100010010000000,4,348,81.02693442466926
000020000000100000,4,349,81.04596935376416
000000010000000010,4,350,81.06500428285905
110200000000000000,4,351,81.08403921195394
000110000010000000,4,352,81.10307414104882
000110100000100000,4,353,81.12210907014371
000000000010100000,4,354,81.14114399923861
000100010001000000,4,355,81.1601789283335
100200000000100000,4,356,81.17921385742838
000111000000100000,4,357,81.19824878652327
300000110000000000,4,358,81.21728371561817
100010010001000000,4,359,81.23631864471305
200001001000000000,4,360,81.25535357380794
110001010000000000,4,361,81.27438850290282
000000000020000000,4,362,81.29342343199771
400010000000000000,4,363,81.31245836109261
100101000000000010,4,364,81.3314932901875
000000400000000000,4,365,81.35052821928238
100010100100000000,4,366,81.36956314837727
100200000001000000,4,367,81.38859807747217
100010000000200000,4,368,81.40763300656705
000000200000000100,4,369,81.42666793566194
100121000000000000,4,370,81.44570286475683
100110110000000000,4,371,81.46473779385171
200012000000000000,4,372,81.48377272294661
100000101000000000,4,373,81.5028076520415
200112000000000000,4,374,81.52184258113638
000010100000100000,4,375,81.54087751023127
000000200100000000,3,376,81.55515370705244
300000100000100000,3,377,81.56942990387361
200200110000000000,3,378,81.58370610069477
200100000000000001,3,379,81.59798229751594
200020200000000000,3,380,81.61225849433711
010000000010000000,3,381,81.62653469115827
000100020010000000,3,382,81.64081088797944
100000000000100001,3,383,81.65508708480061
000010101000000000,3,384,81.66936328162177
100100010000001000,3,385,81.68363947844294
200210010000000000,3,386,81.69791567526411
100000010010000000,3,387,81.71219187208527
000100000000200000,3,388,81.72646806890644
100000020001000000,3,389,81.74074426572761
200100120000000000,3,390,81.75502046254877
000110000001000000,3,391,81.76929665936994
200001110100000000,3,392,81.78357285619111
100000000000200000,3,393,81.79784905301227
200000100000000010,3,394,81.81212524983344
100000100000001000,3,395,81.82640144665461
010001100000000000,3,396,81.84067764347577
100020100000000000,3,397,81.85495384029694
100021100000000000,3,398,81.86923003711811
000000010000000100,3,399,81.88350623393927
400200000000000000,3,400,81.89778243076044
002000000000000100,3,401,81.91205862758162
100010100010000000,3,402,81.92633482440277
002000200000010000,3,403,81.94061102122394
000101000010000000,3,404,81.95488721804512
100100010001000000,3,405,81.96916341486627
500000200000000000,3,406,81.98343961168744
100100000000000100,3,407,81.99771580850862
000000100000010100,3,408,82.01199200532977
000000020001000000,3,409,82.02626820215094
