gene_ID,n_cells,n_states,pct_cells_covered
010000010000000000,15,106,79.56600361663652
010100100000000000,15,107,79.63738460074237
300110000000000000,15,108,79.7087655848482
100100000010000000,15,109,79.78014656895402
000000100000000001,15,110,79.85152755305987
000010000100000000,15,111,79.9229085371657
000000100000000010,15,112,79.99428952127154
000100110000000000,15,113,80.06567050537737
100100100100000000,15,114,80.1370514894832
100100000000000001,14,115,80.20367374131531
100010000001000000,14,116,80.27029599314743
100010000000000010,14,117,80.33691824497954
000100001000000000,14,118,80.40354049681164
100011100000000000,14,119,80.47016274864376
001000000000010100,14,120,80.53678500047587
001000000000000100,13,121,80.59864852003426
001000100000000100,13,122,80.66051203959265
100100100001000000,13,123,80.72237555915105
000000000010010000,13,124,80.78423907870943
110100010000000000,13,125,80.84610259826782
300000010000000000,13,126,80.9079661178262
010010000000000000,13,127,80.9698296373846
000100100010000000,13,128,81.03169315694299
100011010000000000,13,129,81.09355667650138
100001000000000010,12,130,81.15066146378605
000100100000100000,12,131,81.20776625107071
100100000000001000,12,132,81.26487103835538
100000000000001000,12,133,81.32197582564005
100100100000000010,12,134,81.37908061292471
100100100000100000,12,135,81.43618540020938
400100100000000000,12,136,81.49329018749405
100111100000000000,12,137,81.55039497477873
100010110000000000,11,138,81.60274102978967
000100000001000000,11,139,81.65508708480061
100111010000000000,11,140,81.70743313981156
110001000000000000,11,141,81.7597791948225
110101000000000000,11,142,81.81212524983344
100101000000000010,11,143,81.86447130484439
100100101000000000,11,144,81.91681735985533
001000100010010000,11,145,81.96916341486627
110010000000000000,11,146,82.02150946987723
000100000000000001,11,147,82.07385552488817
100100001000000000,10,148,82.12144284762539
100010100000100000,10,149,82.16903017036262
110110000000000000,10,150,82.21661749309983
000101100000000000,10,151,82.26420481583706
010101000000000000,10,152,82.31179213857429
300101100000000000,10,153,82.3593794613115
100000100001000000,10,154,82.40696678404873
000000100010010000,9,155,82.44979537451223
100001000000100000,9,156,82.49262396497573
000100010000000010,9,157,82.53545255543924
000010000000000010,9,158,82.57828114590274
300111000000000000,9,159,82.62110973636624
300100010000000000,9,160,82.66393832682974
000000100001000000,9,161,82.70676691729324
100100100010000000,9,162,82.74959550775674
000100100000000010,9,163,82.79242409822024
011000000000000000,9,164,82.83525268868374
100010100100000000,9,165,82.87808127914724
100000010100000000,9,166,82.92090986961074
100000300000000000,8,167,82.95897972780051
000001000001000000,8,168,82.9970495859903
100101001000000000,8,169,83.03511944418007
100000000000010000,8,170,83.07318930236985
000001010000000000,8,171,83.11125916055963
000001000000100000,8,172,83.1493290187494
000010000000001000,8,173,83.18739887693918
100010010100000000,8,174,83.22546873512896
000110000000100000,8,175,83.26353859331874
100010000000000001,8,176,83.30160845150851
010000000100000000,8,177,83.3396783096983
101000100000000000,8,178,83.37774816788807
100111000001000000,8,179,83.41581802607786
100100010000000010,8,180,83.45388788426763
100110000100000000,8,181,83.49195774245742
010000000001000000,8,182,83.53002760064719
000010000001000000,8,183,83.56809745883696
100001000001000000,8,184,83.60616731702675
000100010001000000,8,185,83.64423717521652
000000101000000000,8,186,83.6823070334063
400100000000000000,8,187,83.72037689159608
100100300000000000,8,188,83.75844674978586
100101010001000000,8,189,83.79651660797563
400000000000000000,8,190,83.83458646616542
100001010001000000,8,191,83.87265632435519
000100000000000100,8,192,83.91072618254498
000101000000000010,7,193,83.94403730846102
100000000101000000,7,194,83.97734843437708
100110000001000000,7,195,84.01065956029313
001000000010000000,7,196,84.04397068620919
110000100100000000,7,197,84.07728181212525
300000000001000000,7,198,84.11059293804131
100011000001000000,7,199,84.14390406395736
100000010000000010,7,200,84.17721518987342
100100010010000000,7,201,84.21052631578948
000110000100000000,7,202,84.24383744170552
100001000010000000,7,203,84.27714856762158
110000000100000000,7,204,84.31045969353764
100001000100000000,7,205,84.3437708194537
000010000000000100,7,206,84.37708194536975
000000000000010100,7,207,84.41039307128581
000010100000100000,7,208,84.44370419720187
110000000010000000,7,209,84.47701532311793
100010000000000100,7,210,84.51032644903398
000001000100000000,7,211,84.54363757495004
110001100000000000,7,212,84.57694870086608
110001010000000000,7,213,84.61025982678214
001000000010010100,7,214,84.6435709526982
100000100000000010,7,215,84.67688207861426
000000000010000010,7,216,84.71019320453031
010100110000000000,7,217,84.74350433044637
400000100000000000,7,218,84.77681545636243
000000010010000000,7,219,84.81012658227849
100100010100000000,7,220,84.84343770819454
110000001000000000,7,221,84.87674883411059
000000010000000001,7,222,84.91005996002664
000100010010000000,7,223,84.9433710859427
100000101000000000,6,224,84.97192347958504
010000100100000000,6,225,85.00047587322737
300010010000000000,6,226,85.0290282668697
110110100000000000,6,227,85.05758066051204
110000010001000000,6,228,85.08613305415437
100100000000000100,6,229,85.1146854477967
000010000010000000,6,230,85.14323784143905
000111000000100000,6,231,85.17179023508137
300000110000000000,6,232,85.2003426287237
100110110000000000,6,233,85.22889502236605
000100000000001000,6,234,85.25744741600838
310100000000000000,6,235,85.2859998096507
100000010000000001,6,236,85.31455220329305
500000100000000000,6,237,85.34310459693538
000001000000000010,6,238,85.3716569905777
000000011000000000,6,239,85.40020938422005
110100110000000000,6,240,85.42876177786238
110011010000000000,6,241,85.4573141715047
300110100000000000,6,242,85.48586656514705
100101110000000000,6,243,85.51441895878938
300011000000000000,6,244,85.5429713524317
000000000000100010,6,245,85.57152374607405
001000100000010100,6,246,85.60007613971638
100000010000100000,6,247,85.62862853335871
100100010001000000,6,248,85.65718092700105
100000100000000001,6,249,85.68573332064338
010000110000000000,6,250,85.71428571428571
000010000000000001,6,251,85.74283810792805
300000000100000000,6,252,85.77139050157038
100000000000100001,5,253,85.795184162939
100010100100100000,5,254,85.81897782430761
100010000000001000,5,255,85.84277148567621
000000100101000000,5,256,85.86656514704482
100011000100000000,5,257,85.89035880841344
100000000000100010,5,258,85.91415246978205
100110000000001000,5,259,85.93794613115067
000100300000000000,5,260,85.96173979251927
400001000000000000,5,261,85.98553345388788
000110100000100000,5,262,86.0093271152565
001000100010000100,5,263,86.03312077662511
300110010000000000,5,264,86.05691443799371
000001000010000000,5,265,86.08070809936233
000110000001000000,5,266,86.10450176073094
000000110001000000,5,267,86.12829542209955
100000011000000000,5,268,86.15208908346817
100100010000100000,5,269,86.17588274483677
100000000100100000,5,270,86.19967640620538
110010100000000000,5,271,86.223470067574
000010100100000000,5,272,86.24726372894261
010001000000000000,5,273,86.27105739031123
100000100000001000,5,274,86.29485105167983
100111000000100000,5,275,86.31864471304844
100010001000000000,5,276,86.34243837441706
100000010010000000,5,277,86.36623203578567
100110010000000010,5,278,86.39002569715427
000100100000000001,5,279,86.41381935852289
100001110000000000,5,280,86.4376130198915
100010100010000000,5,281,86.46140668126012
100101000000001000,5,282,86.48520034262873
100010010001000000,5,283,86.50899400399733
000000000000010010,5,284,86.53278766536594
100111010001000000,5,285,86.55658132673456
000100101000000000,5,286,86.58037498810317
010010100000000000,5,287,86.60416864947177
000000000100010000,4,288,86.62320357856667
100001001000000000,4,289,86.64223850766156
000110000010000000,4,290,86.66127343675645
300011100000000000,4,291,86.68030836585133
100000000000101000,4,292,86.69934329494623
101000000000010100,4,293,86.71837822404112
000000000010100000,4,294,86.737413153136
100101000001000000,4,295,86.75644808223089
000000400000000000,4,296,86.77548301132579
100001010000100000,4,297,86.79451794042068
100010001000000010,4,298,86.81355286951556
000000000100100000,4,299,86.83258779861045
101000000000010000,4,300,86.85162272770533
100001000000000001,4,301,86.87065765680023
100000110100000000,4,302,86.88969258589512
010000100000010000,4,303,86.90872751499
100100010000001000,4,304,86.92776244408489
100010010101000000,4,305,86.94679737317979
300111010000000000,4,306,86.96583230227468
000101000010000000,4,307,86.98486723136956
000010110000000000,4,308,87.00390216046445
100001000000001000,4,309,87.02293708955933
100101000000000100,4,310,87.04197201865423
100300000000000000,4,311,87.06100694774912
100101000000100000,4,312,87.080041876844
000010101000000000,4,313,87.09907680593889
110111000000000000,4,314,87.11811173503379
100011100000100000,4,315,87.13714666412868
100101000100000000,4,316,87.15618159322356
010001100000000000,4,317,87.17521652231845
100010100001000000,4,318,87.19425145141334
400010000000000000,4,319,87.21328638050824
000101100000100000,4,320,87.23232130960312
100101000010000000,4,321,87.25135623869801
110011000000000000,4,322,87.2703911677929
100010100000000010,4,323,87.2894260968878
100000010101000000,4,324,87.30846102598268
110000110000000000,4,325,87.32749595507757
000000010000000100,4,326,87.34653088417245
100110100000000100,4,327,87.36556581326735
100110100000100000,4,328,87.38460074236224
000110110000000000,4,329,87.40363567145712
010000000000010000,4,330,87.42267060055201
000011100000000000,4,331,87.4417055296469
011000100000000000,4,332,87.4607404587418
100010000010000000,4,333,87.47977538783668
000000100000001000,4,334,87.49881031693157
000111010000000000,4,335,87.51784524602645
100100100000000001,4,336,87.53688017512135
100001110100000000,4,337,87.55591510421624
100300100000000000,4,338,87.57495003331113
000000000000100001,4,339,87.59398496240601
110110010000000000,4,340,87.6130198915009
100010000000100010,4,341,87.6320548205958
100110000000000010,4,342,87.65108974969068
000111100000000000,4,343,87.67012467878557
000011000000100000,4,344,87.68915960788046
001000100000000010,4,345,87.70819453697536
000100000000010000,4,346,87.72722946607024
100000110001000000,4,347,87.74626439516513
100001000101000000,4,348,87.76529932426001
000000010000000010,4,349,87.78433425335491
400111000000000000,3,350,87.79861045017607
110110000100000000,3,351,87.81288664699724
110100110001000000,3,352,87.82716284381841
300000100000100000,3,353,87.84143904063957
110010000000000001,3,354,87.85571523746074
300001100000000000,3,355,87.86999143428191
100101010000000100,3,356,87.88426763110307
000000100000010100,3,357,87.89854382792424
100000030001000000,3,358,87.91282002474541
300000100100000000,3,359,87.92709622156657
100110100100000000,3,360,87.94137241838774
000000000000010001,3,361,87.95564861520891
000010010000100000,3,362,87.96992481203007
100110100001000000,3,363,87.98420100885124
100000110000100000,3,364,87.99847720567242
100100110001000000,3,365,88.01275340249357
100110000000000001,3,366,88.02702959931474
003000100000000000,3,367,88.04130579613592
100301000000000000,3,368,88.05558199295707
100100100000010000,3,369,88.06985818977824
100100100000001000,3,370,88.08413438659942
100111000000000010,3,371,88.09841058342057
000101000000000001,3,372,88.11268678024175
100110000010000000,3,373,88.12696297706292
100000000000000011,3,374,88.14123917388407
100100110100000000,3,375,88.15551537070525
000000100010000100,3,376,88.16979156752642
000101000100000000,3,377,88.18406776434757
000001010100000000,3,378,88.19834396116875
000010100000000010,3,379,88.21262015798992
011000100000010000,3,380,88.22689635481107
400000010000000000,3,381,88.24117255163225
000300000000000000,3,382,88.25544874845342
400100010000000000,3,383,88.26972494527458
100100030000000000,3,384,88.28400114209575
100101110100000000,3,385,88.29827733891692
110100100001000000,3,386,88.31255353573808
000000100010000001,3,387,88.32682973255925
000011010000000000,3,388,88.34110592938042
100010100000001000,3,389,88.35538212620158
010100010000000000,3,390,88.36965832302275
000100100000010000,3,391,88.38393451984392
000010001000000000,3,392,88.39821071666508
000110100100000000,3,393,88.41248691348625
100101100100000000,3,394,88.42676311030742
010000010000000010,3,395,88.44103930712858
100000100010100000,3,396,88.45531550394975
010110100000000000,3,397,88.46959170077092
100101100000000010,3,398,88.48386789759208
100100110010000000,3,399,88.49814409441325
300100110000000000,3,400,88.51242029123442
100110001000000000,3,401,88.52669648805558
000000110101000000,3,402,88.54097268487675
003000000000010000,3,403,88.55524888169792
100100000101000000,3,404,88.56952507851908
300100101000000000,3,405,88.58380127534025
100110010001000000,3,406,88.59807747216142
000001000000000001,3,407,88.61235366898258
100111000000001000,3,408,88.62662986580375
000011000010000000,3,409,88.64090606262492
110110000001000000,3,410,88.65518225944608
300100000000000010,3,411,88.66945845626725
010000000000000100,3,412,88.68373465308842
300011010000000000,3,413,88.69801084990958
001000300010000000,3,414,88.71228704673075
100000000010100000,3,415,88.72656324355192
100110110000100000,3,416,88.74083944037308
300011000000000010,3,417,88.75511563719425
000011100100000000,3,418,88.76939183401542
100100100101000000,3,419,88.78366803083658
010100000100000000,3,420,88.79794422765775
300101100000100000,3,421,88.81222042447892
100011000000000010,3,422,88.82649662130008
100010110100000000,3,423,88.84077281812125
100000100000100001,3,424,88.85504901494242
110011000100000000,3,425,88.86932521176358
500000000000000000,3,426,88.88360140858475
100101011001000000,3,427,88.89787760540592
110000000000000010,3,428,88.91215380222708
300101010000000000,3,429,88.92642999904825
100010010000100000,3,430,88.94070619586942
300001001000000000,3,431,88.95498239269058
000101000001000000,3,432,88.96925858951175
000001001000000000,3,433,88.98353478633292
100130000000000000,3,434,88.99781098315408
110010010000000000,3,435,89.01208717997525
100011001000000000,3,436,89.02636337679643
000100100001000000,3,437,89.04063957361758
110000000001000000,3,438,89.05491577043875
100100011000000000,3,439,89.06919196725993
010000000000000010,3,440,89.08346816408108
000010100001000000,3,441,89.09774436090225
001000000100000000,3,442,89.11202055772343
001000300000000000,3,443,89.12629675454458
100010010010000000,3,444,89.14057295136575
400110000000000000,3,445,89.15484914818693
310000010000000000,3,446,89.16912534500808
300001010000000000,3,447,89.18340154182926
000110000000001000,3,448,89.19767773865043
101000000000000100,3,449,89.21195393547158
000000000100000001,3,450,89.22623013229276
300000000000001000,3,451,89.24050632911393
011000000000010000,3,452,89.25478252593508
000000010000100000,3,453,89.26905872275626
010000000010000000,3,454,89.28333491957743
101000000000100000,3,455,89.29761111639858
000011100000100000,3,456,89.31188731321976
100001100000000001,3,457,89.32616351004093
300100000001000000,3,458,89.34043970686209
000110000000000100,3,459,89.35471590368326
000110000000000010,3,460,89.36899210050443
100000010000001000,3,461,89.38326829732559
000000100000010010,3,462,89.39754449414676
110010110000000000,3,463,89.41182069096793
110000100001000000,3,464,89.42609688778909
100000100000100010,3,465,89.44037308461026
100001011000000000,3,466,89.45464928143143
100100010001000010,3,467,89.46892547825259
100011000000100000,3,468,89.48320167507376
000000110010000000,3,469,89.49747787189493
300000001000000000,2,470,89.50699533644237
410000100000000000,2,471,89.51651280098982
110000400000000000,2,472,89.52603026553726
510000100000000000,2,473,89.5355477300847
310000110000000000,2,474,89.54506519463214
130000300000000000,2,475,89.5545826591796
310000000000000000,2,476,89.56410012372704
110000100010000000,2,477,89.57361758827449
300100100000001000,2,478,89.58313505282193
300010010100100000,2,479,89.59265251736937
100010000000000011,2,480,89.60216998191682
100010000010100000,2,481,89.61168744646426
100100000010001000,2,482,89.6212049110117
000101000000100000,2,483,89.63072237555915
100000000111000000,2,484,89.6402398401066
000100100100000000,2,485,89.64975730465405
100011000010000000,2,486,89.65927476920149
100100110000000010,2,487,89.66879223374893
100300010000000000,2,488,89.67830969829637
000100000010100000,2,489,89.68782716284382
000101100000000001,2,490,89.69734462739126
100000110000000010,2,491,89.7068620919387
000011000000000010,2,492,89.71637955648615
100100100000100001,2,493,89.7258970210336
100300100000100000,2,494,89.73541448558105
000110100001000000,2,495,89.74493195012849
100100400000000000,2,496,89.75444941467593
000100100010100000,2,497,89.76396687922337
000000000010000001,2,498,89.77348434377082
000000000000000011,2,499,89.78300180831826
600100100000000000,2,500,89.7925192728657
000100110000100000,2,501,89.80203673741315
300000100000001000,2,502,89.8115542019606
000001000001000010,2,503,89.82107166650805
110010110001000000,2,504,89.83058913105549
000000010000010000,2,505,89.84010659560293
000000000100000010,2,506,89.84962406015038
000000001100000000,2,507,89.85914152469782
000000100000100010,2,508,89.86865898924526
100101000000100001,2,509,89.8781764537927
000000000101000000,2,510,89.88769391834015
010010010001000000,2,511,89.8972113828876
001100000000000000,2,512,89.90672884743505
000000100100000001,2,513,89.91624631198249
000001100000000001,2,514,89.92576377652993
110010100000100000,2,515,89.93528124107738
100000300100000000,2,516,89.94479870562482
000000100110000000,2,517,89.95431617017226
300000110100000000,2,518,89.9638336347197
000000000001000001,2,519,89.97335109926715
100100010010000001,2,520,89.9828685638146
300301000000000000,2,521,89.99238602836205
010001110100000000,2,522,90.00190349290949
100001110001000000,2,523,90.01142095745693
110001000001000000,2,524,90.02093842200438
310001000100000000,2,525,90.03045588655182
100000101100000000,2,526,90.03997335109926
100010000101000001,2,527,90.0494908156467
010001100100000000,2,528,90.05900828019416
100010000101000000,2,529,90.0685257447416
100101100000000001,2,530,90.07804320928905
100010000100100000,2,531,90.08756067383649
010000300000000000,2,532,90.09707813838394
110000100010000001,2,533,90.10659560293138
000000000011000000,2,534,90.11611306747882
000030000000000000,2,535,90.12563053202626
000010100000000001,2,536,90.1351479965737
000001100000100000,2,537,90.14466546112116
100000100100100000,2,538,90.15418292566861
001010100000000000,2,539,90.16370039021605
300000010100000000,2,540,90.1732178547635
100110010000100000,2,541,90.18273531931094
110110110000000000,2,542,90.19225278385838
000000000110000000,2,543,90.20177024840582
100001010100000000,2,544,90.21128771295326
400010000100000000,2,545,90.22080517750071
100000100011000000,2,546,90.23032264204816
001000100000010010,2,547,90.23984010659561
000000000001000010,2,548,90.24935757114305
100010100000000001,2,549,90.2588750356905
100001000000100010,2,550,90.26839250023794
110010000001000000,2,551,90.27790996478538
100000110000000001,2,552,90.28742742933282
410010000000000000,2,553,90.29694489388027
100011010000000010,2,554,90.30646235842771
500010000000000000,2,555,90.31597982297517
100111011000000000,2,556,90.32549728752261
110000000000100000,2,557,90.33501475207005
100000010100100000,2,558,90.3445322166175
310010100110000000,2,559,90.35404968116494
100011110100000000,2,560,90.36356714571238
110000100100100000,2,561,90.37308461025982
110010100001000000,2,562,90.38260207480727
010010100000100000,2,563,90.39211953935471
100111100000100001,2,564,90.40163700390217
110010110101000000,2,565,90.41115446844961
000000110000100000,2,566,90.42067193299705
110000100000100000,2,567,90.4301893975445
100030000000100000,2,568,90.43970686209194
300111100000000000,2,569,90.44922432663938
100110001000000010,2,570,90.45874179118682
001000000000010010,2,571,90.46825925573427
410000000000000000,2,572,90.47777672028171
000000010101000000,2,573,90.48729418482917
000111000000000001,2,574,90.49681164937661
000000011100000000,2,575,90.50632911392405
100000000001100000,2,576,90.5158465784715
100000100010000010,2,577,90.52536404301894
000101110000000000,2,578,90.53488150756638
100001000001001000,2,579,90.54439897211383
101000100110000100,2,580,90.55391643666127
100010101000000000,2,581,90.56343390120871
100030100000000000,2,582,90.57295136575617
300001000000000010,2,583,90.58246883030361
100000000001000010,2,584,90.59198629485105
310000000010000000,2,585,90.6015037593985
000001100001000000,2,586,90.61102122394594
310010010000000000,2,587,90.62053868849338
300100000000100000,2,588,90.63005615304083
100101010000000010,2,589,90.63957361758827
110000010100000000,2,590,90.64909108213573
100001100100000000,2,591,90.65860854668317
100001010101000000,2,592,90.66812601123061
110001010001000000,2,593,90.67764347577805
000100010000001000,2,594,90.6871609403255
100001100000100000,2,595,90.69667840487294
100000010001100000,2,596,90.70619586942038
100111001000000000,2,597,90.71571333396783
000000010001000001,2,598,90.72523079851527
110101100001000000,2,599,90.73474826306273
100110010001000010,2,600,90.74426572761017
500001000001000000,2,601,90.75378319215761
100101010001000010,2,602,90.76330065670506
100011000000100010,2,603,90.7728181212525
400311000000000000,2,604,90.78233558579994
000110001000000000,2,605,90.79185305034738
010101100000000000,2,606,90.80137051489483
400101100000000000,2,607,90.81088797944227
110010010101000000,2,608,90.82040544398973
300000000000000010,2,609,90.82992290853717
100100000010000010,2,610,90.83944037308461
100010100000000100,2,611,90.84895783763206
000110000000000001,2,612,90.8584753021795
000100011000000000,2,613,90.86799276672694
110101100000000000,2,614,90.87751023127439
100011000000000001,2,615,90.88702769582183
