,filename,image_shape,final_gel_intensity,final_vascular_intensity,initial_gel_intensity,initial_vascular_intensity,vascular_volume_um3,gel_volume_um3,vasculature_surface_area_um2,p_um/s,p_cm/s,bead,rln,mcl,ligand
46,m7_2025.11.12_fl43__rLN3_dev3/P 2,"(3, 27, 512, 512)",13005760.0,104806412.0,5172522.0,117805888.0,60655773.34708063,121443460.20661657,3111835.0499314875,0.0075392704544673,7.539270454467384e-07,False,True,False,unknown
47,m7_2025.11.12_fl43__rLN3_dev3/P 4,"(3, 26, 512, 512)",11502841.0,113881981.0,6953698.0,144024840.0,69200340.42733318,106726037.7516624,3406250.046923593,0.0028885169328546,2.888516932854642e-07,False,True,False,unknown
48,m7_2025.11.12_fl43__rLN3_dev3/P 3,"(3, 26, 512, 512)",8626601.0,123331297.0,4942954.0,129353676.0,68304920.35867472,107621457.82032086,3366295.523060928,0.0026294464186053,2.629446418605356e-07,False,True,False,unknown
50,m7_2025.11.12_fl43__FL43_LNeg_dev3/P 2,"(3, 23, 512, 512)",12435026.0,113350465.0,4478223.0,102037006.0,54944697.68248335,102463114.37240744,2615942.113697282,0.0088737901338705,8.873790133870597e-07,False,False,False,False
51,m7_2025.11.12_fl43__FL43_LNeg_dev3/P 1,"(3, 23, 512, 512)",10107884.0,130249312.0,4612445.0,142518457.0,61388668.05640914,96019143.99848165,2848494.3300221097,0.0037312913536891,3.7312913536891593e-07,False,False,False,False
52,m7_2025.11.12_fl43__FL43_LNeg_dev3/P 4,"(3, 25, 512, 512)",12381171.0,142779182.0,6590138.0,149189146.0,66454905.166591614,103298617.63770238,2879131.8639374115,0.0040473427888389,4.04734278883899e-07,False,False,False,False
53,m7_2025.11.12_fl43__FL43_LNeg_dev3/P 3,"(3, 24, 512, 512)",10672808.0,126860001.0,6523646.0,136174504.0,62083427.46880417,101497239.96078822,2834438.53385064,0.0031832422089689,3.183242208968984e-07,False,False,False,False
56,m7_2025.11.12_fl43__FL43_LPos_dev3/P 4,"(3, 24, 512, 512)",6410300.0,39099726.0,6554903.0,61274394.0,28773593.69605374,134807073.73353866,1833866.2659504225,-0.0005396072464711,-5.3960724647110375e-08,False,False,False,Positive
57,m7_2025.11.12_fl43__FL43_LPos_dev3/P 3,"(3, 22, 512, 512)",12456965.0,100926194.0,9536843.0,97976381.0,42038189.67212355,106110339.32071485,2303696.4302999726,0.0042245891982416,4.224589198241641e-07,False,False,False,Positive
58,m7_2025.11.12_fl43__FL43_LPos_dev3/P 2,"(3, 24, 512, 512)",13365427.0,126891553.0,11379334.0,126122566.0,58077219.74695504,105503447.68263736,2919620.687589079,0.0017374416211441,1.73744162114411e-07,False,False,False,Positive
59,m7_2025.11.12_fl43__FL43_LPos_dev3/P 1,"(3, 25, 512, 512)",11888075.0,118413714.0,9135990.0,108261780.0,60823985.44565692,118188820.42068946,3010466.647412288,0.003027716858971,3.027716858971049e-07,False,False,False,Positive
60,m7_2025.11.12_fl43__Bead_dev4/P 1,"(3, 26, 512, 512)",13679425.0,132631130.0,5075665.0,130215329.0,59152095.88102259,116774282.297973,2526556.8041074937,0.0088269149475113,8.826914947511337e-07,True,False,False,unknown
61,m7_2025.11.12_fl43__Bead_dev4/P 4,"(3, 20, 512, 512)",11575538.0,102324803.0,4578202.0,107079424.0,45330799.92196248,90472018.32147272,2056938.0886573368,0.0083405414223216,8.340541422321652e-07,True,False,False,unknown
62,m7_2025.11.12_fl43__Bead_dev4/P 3,"(3, 23, 512, 512)",7489526.0,81148658.0,4575016.0,91797105.0,44322834.22089059,113084977.8340002,2565084.9197667604,0.0040920387233014,4.092038723301424e-07,True,False,False,unknown
63,m7_2025.11.12_fl43__Bead_dev4/P 2,"(3, 19, 512, 512)",4184407.0,64720560.0,2357349.0,68806931.0,48143251.57978504,81486711.28894855,2306918.081915325,0.0026978152019243,2.697815201924351e-07,True,False,False,unknown
66,m7_2025.11.12_fl43__rLN4_dev4/P 2,"(3, 32, 512, 512)",15873030.0,196105444.0,11629230.0,224611120.0,100316305.55108722,115733632.56346875,4039433.790554728,0.0015858014901349,1.58580149013494e-07,False,True,False,unknown
67,m7_2025.11.12_fl43__rLN4_dev4/P 1,"(3, 22, 512, 512)",7081497.0,126760014.0,4433888.0,121142226.0,65664895.81526734,82483633.17757104,2827443.845402464,0.0018383290802422,1.8383290802422373e-07,False,True,False,unknown
68,m7_2025.11.12_fl43__rLN4_dev4/P 3,"(3, 29, 512, 512)",12354666.0,104579449.0,10099281.0,116520299.0,70721619.70534416,126809752.28510705,3804975.431601553,0.0019619664439557,1.961966443955745e-07,False,True,False,unknown
69,m7_2025.11.12_fl43__rLN4_dev4/P 4,"(3, 31, 512, 512)",12327755.0,114487322.0,9833547.0,112392813.0,66083654.10672549,143793428.6331289,4029801.228834521,0.0024105196568819,2.410519656881981e-07,False,True,False,unknown
70,m7_2025.11.12_fl43__FL43_LNeg_dev4/P 1,"(3, 26, 512, 512)",16803490.0,123853448.0,4858205.0,141474698.0,71676980.12494065,104249398.05405492,2937960.3575266083,0.0086182384711731,8.618238471173157e-07,False,False,False,False
71,m7_2025.11.12_fl43__FL43_LNeg_dev4/P 2,"(3, 26, 512, 512)",12997792.0,100961869.0,4912697.0,112831482.0,58805440.26274153,117120937.91625404,3096020.254484,0.0078725663154684,7.872566315468403e-07,False,False,False,False
72,m7_2025.11.12_fl43__FL43_LNeg_dev4/P 3,"(3, 23, 512, 512)",14073415.0,146577767.0,5099458.0,150710462.0,75712398.61298057,81695413.4419102,3224844.6462999256,0.0043368676048677,4.336867604867711e-07,False,False,False,False
73,m7_2025.11.12_fl43__FL43_LNeg_dev4/P 4,"(3, 25, 512, 512)",15640085.0,133189055.0,6973541.0,138191745.0,67869148.9446266,101884373.8596674,3139024.657639008,0.0059547318573848,5.954731857384871e-07,False,False,False,False
76,m7_2025.11.12_fl43__FL43_LPos_dev4/P 1,"(3, 24, 512, 512)",5259977.0,61512846.0,6807426.0,107407558.0,53146840.367959775,110433827.06163263,2573091.2370759584,-0.0018338433316044,-1.8338433316044446e-07,False,False,False,Positive
77,m7_2025.11.12_fl43__FL43_LPos_dev4/P 2,"(3, 23, 512, 512)",11258204.0,164190191.0,9923026.0,165945151.0,75466220.49517198,81941591.5597188,2971898.9438322475,0.0006554217296942,6.554217296942077e-08,False,False,False,Positive
78,m7_2025.11.12_fl43__FL43_LPos_dev4/P 3,"(3, 25, 512, 512)",9255206.0,122740169.0,8217448.0,123211553.0,64645544.86191553,105107977.94237846,2872255.3349344004,0.0009173406700229,9.173406700229973e-08,False,False,False,Positive
79,m7_2025.11.12_fl43__FL43_LPos_dev4/P 4,"(3, 27, 512, 512)",14897100.0,154597837.0,14922303.0,168329181.0,64989233.4858072,117110000.06789,2935513.465897519,-1.8206011440798333e-05,-1.820601144079833e-09,False,False,False,Positive
80,m7_2025.11.12_fl43__Bead_dev5/P 1,"(3, 23, 512, 512)",18329425.0,159515722.0,5252572.0,189350802.0,82350506.96502803,75057305.08986275,2876600.393027953,0.0051483084595324,5.148308459532498e-07,True,False,False,unknown
81,m7_2025.11.12_fl43__Bead_dev5/P 2,"(3, 27, 512, 512)",16232505.0,128763045.0,4925024.0,123793262.0,67334772.0622803,114764461.4914169,2927592.267340965,0.0103584404238069,1.0358440423806905e-06,True,False,False,unknown
82,m7_2025.11.12_fl43__Bead_dev5/P 4,"(3, 27, 512, 512)",12124468.0,133758246.0,5319995.0,141336164.0,67523423.45553905,114575810.09815817,2828031.5868983315,0.0056300225795632,5.630022579563233e-07,True,False,False,unknown
83,m7_2025.11.12_fl43__Bead_dev5/P 3,"(3, 29, 512, 512)",10176953.0,123691195.0,5501879.0,132582296.0,60450108.83123193,137081263.15921926,2920037.2913750447,0.0047973019816949,4.79730198169491e-07,True,False,False,unknown
85,m7_2025.11.12_fl43__rLN3_dev5/P 3,"(3, 22, 512, 512)",6575023.0,97475469.0,5734851.0,102929483.0,44585095.33209565,103563433.66074272,2210277.448484736,0.0011250791383196,1.1250791383196545e-07,False,True,False,unknown
86,m7_2025.11.12_fl43__rLN3_dev5/P 2,"(3, 24, 512, 512)",6752401.0,107911307.0,5163577.0,103597708.0,51804310.72812232,111776356.70147008,2527111.6866685348,0.001983138714368,1.983138714368e-07,False,True,False,unknown
87,m7_2025.11.12_fl43__rLN3_dev5/P 4,"(3, 22, 512, 512)",8278392.0,206981723.0,6295316.0,209198510.0,85249566.60193138,62898962.390907004,2507804.001424233,0.0006809227813754,6.809227813754812e-08,False,True,False,unknown
88,m7_2025.11.12_fl43__rLN3_dev5/P 1,"(3, 25, 512, 512)",7953570.0,160733323.0,7797902.0,195641475.0,84184015.30737333,85569507.49692066,2945890.593529674,6.686562728456066e-05,6.686562728456066e-09,False,True,False,unknown
90,m7_2025.11.12_fl43__FL43_LNeg_dev5/P 1,"(3, 26, 512, 512)",5734813.0,84120410.0,5188756.0,81630172.0,43758540.14511793,132167838.03387764,2764645.9937904626,0.0009486216055862,9.486216055862345e-08,False,False,False,False
91,m7_2025.11.12_fl43__FL43_LNeg_dev5/P 2,"(3, 21, 512, 512)",4538651.0,65269977.0,4791671.0,70090611.0,33767410.240803115,108208263.37733369,1954504.8276450376,-0.0005958952161009,-5.9589521610094316e-08,False,False,False,False
92,m7_2025.11.12_fl43__FL43_LNeg_dev5/P 3,"(3, 22, 512, 512)",5924874.0,90781863.0,4760625.0,76873023.0,48262837.93697964,99885691.05585876,2362353.222328174,0.001896233781566,1.8962337815660728e-07,False,False,False,False
93,m7_2025.11.12_fl43__FL43_LNeg_dev5/P 4,"(3, 23, 512, 512)",4975462.0,68094082.0,5128695.0,81951509.0,47340620.72851858,110067191.3263722,2483356.0397460675,-0.0002455717966905,-2.455717966905809e-08,False,False,False,False
95,m7_2025.11.12_fl43__FL43_LPos_dev5/P 1,"(3, 27, 512, 512)",10124114.0,169112957.0,9069352.0,165460787.0,72234068.64291051,109865164.91078667,3311424.7798791006,0.0006215615302732,6.21561530273214e-08,False,False,False,Positive
96,m7_2025.11.12_fl43__FL43_LPos_dev5/P 2,"(3, 30, 512, 512)",8940250.0,162448311.0,9111945.0,181890299.0,72623333.59728365,131080893.76786911,2748752.908670885,-0.0001316344329687,-1.3163443296871716e-08,False,False,False,Positive
97,m7_2025.11.12_fl43__FL43_LPos_dev5/P 4,"(3, 27, 512, 512)",9698302.0,148615691.0,8866989.0,147706732.0,70824240.03509784,111274993.51859936,3049095.868502318,0.0006069805408889,6.069805408889579e-08,False,False,False,Positive
98,m7_2025.11.12_fl43__FL43_LPos_dev5/P 3,"(3, 28, 512, 512)",14248084.0,140660724.0,13384906.0,141516001.0,68350378.95128359,123008137.664466,3509027.954089927,0.0006559796093722,6.559796093722965e-08,False,False,False,Positive
101,m7_2025.11.12_fl43__Bead_dev6/P 3,"(3, 23, 512, 512)",6592180.0,124493901.0,4704705.0,123583919.0,61196837.740590334,96210974.31430043,2499455.875228319,0.0016976647093934,1.6976647093934458e-07,True,False,False,unknown
102,m7_2025.11.12_fl43__Bead_dev6/P 4,"(3, 21, 512, 512)",7360401.0,131232315.0,5683354.0,140743992.0,63081797.53325959,78893876.08487721,2545232.978509012,0.0010691279621047,1.0691279621047747e-07,True,False,False,unknown
103,m7_2025.11.12_fl43__Bead_dev6/P 1,"(3, 20, 512, 512)",5259297.0,81300871.0,3932920.0,83580677.0,44554295.10462484,91248523.13881037,2197729.3168482147,0.0019206249853201,1.920624985320192e-07,True,False,False,unknown
104,m7_2025.11.12_fl43__Bead_dev6/P 2,"(3, 22, 512, 512)",5476446.0,74458501.0,4330030.0,79754262.0,43749721.578460574,104398807.4143778,2354663.9976092465,0.0018719551324169,1.871955132416917e-07,True,False,False,unknown
105,m7_2025.11.12_fl43__rLN3_dev6/P 1,"(3, 34, 512, 512)",12528642.0,124123907.0,8463129.0,132154446.0,91795698.12790772,139686378.42340225,4466568.086384097,0.0028553131066477,2.855313106647791e-07,False,True,False,unknown
106,m7_2025.11.12_fl43__rLN3_dev6/P 2,"(3, 29, 512, 512)",15119829.0,160385964.0,9242078.0,170621609.0,74510035.91046731,123021336.07998388,3350022.4947760343,0.0037152919829959,3.7152919829959714e-07,False,True,False,unknown
107,m7_2025.11.12_fl43__rLN3_dev6/P 3,"(3, 19, 512, 512)",4154791.0,41811664.0,2533798.0,47290922.0,46277918.69047734,83352044.17825624,2494008.4351846008,0.0033622871743785,3.362287174378596e-07,False,True,False,unknown
108,m7_2025.11.12_fl43__rLN3_dev6/P 4,"(3, 23, 512, 512)",7180228.0,81534233.0,4079896.0,81408802.0,61480668.43005477,95927143.624836,3267879.9547842247,0.0032691831702995,3.269183170299577e-07,False,True,False,unknown
110,m7_2025.11.12_fl43__FL43_LNeg_dev6/P 2,"(3, 26, 512, 512)",14071330.0,174760304.0,11060965.0,185435965.0,73104257.48547189,102822120.69352368,3203927.8492647745,0.001538991652005,1.538991652005029e-07,False,False,False,False
111,m7_2025.11.12_fl43__FL43_LNeg_dev6/P 3,"(3, 30, 512, 512)",16061970.0,201425376.0,13562475.0,207665601.0,88922623.23948608,114781604.1256667,3695525.80514613,0.0011109980394874,1.110998039487446e-07,False,False,False,False
112,m7_2025.11.12_fl43__FL43_LNeg_dev6/P 4,"(3, 32, 512, 512)",9633852.0,116015156.0,9061969.0,140231790.0,60591429.59970754,155458508.51484844,3244563.971261956,0.0005802683931851,5.802683931851045e-08,False,False,False,False
113,m7_2025.11.12_fl43__FL43_LNeg_dev6/P 1,"(3, 27, 512, 512)",8794346.0,97023589.0,7175279.0,105174540.0,52392152.37841396,129707081.17528324,2992690.9718948435,0.0019890299951273,1.9890299951273346e-07,False,False,False,False
116,m7_2025.11.12_fl43__FL43_LPos_dev6/P 3,"(3, 24, 512, 512)",12377744.0,129729840.0,6589089.0,124113456.0,59735322.206708506,103845345.2228839,2922209.6142003555,0.0048620891128085,4.862089112808558e-07,False,False,False,Positive
117,m7_2025.11.12_fl43__FL43_LPos_dev6/P 2,"(3, 25, 512, 512)",11010785.0,122393575.0,7988472.0,121952672.0,59292992.79315686,110460530.01113711,3002336.386902623,0.0027102931359927,2.710293135992758e-07,False,False,False,Positive
118,m7_2025.11.12_fl43__FL43_LPos_dev6/P 4,"(3, 25, 512, 512)",12015793.0,126746163.0,8526351.0,125200894.0,59412743.9833731,110340778.82092088,3166083.735061088,0.0028952830187593,2.895283018759356e-07,False,False,False,Positive
119,m7_2025.11.12_fl43__FL43_LPos_dev6/P 1,"(3, 26, 512, 512)",11221238.0,172619779.0,8489326.0,173975129.0,79064419.39333087,96861958.7856647,2886156.7825046964,0.0015389935207109,1.5389935207109134e-07,False,False,False,Positive
0,m7_2025.12.04_fl39__Bead_dev1/P 2,"(3, 18, 512, 512)",8120281.0,85153016.0,4119169.0,77771232.0,38057248.49773328,85399858.99629872,1986084.2037536963,0.0064886266810729,6.488626681072998e-07,True,False,False,unknown
1,m7_2025.12.04_fl39__Bead_dev1/P 1,"(3, 20, 512, 512)",8476133.0,135311286.0,5084971.0,145522237.0,61045721.18111482,74757097.06232038,2358828.112261228,0.0021257872789229,2.125787278922959e-07,True,False,False,unknown
2,m7_2025.12.04_fl39__Bead_dev1/P 3,"(3, 17, 512, 512)",7436759.0,107875331.0,3813471.0,95429997.0,49155667.77244101,65042156.65953859,2392492.705077172,0.002986557261835,2.986557261835013e-07,True,False,False,unknown
3,m7_2025.12.04_fl39__Bead_dev1/P 4,"(3, 19, 512, 512)",7610212.0,90025469.0,4783204.0,89469667.0,47109159.84478434,82520803.02394924,2346194.3432978718,0.003261444588236,3.261444588236008e-07,True,False,False,unknown
5,m7_2025.12.04_fl39__rLN2_dev1/P 2,"(3, 21, 512, 512)",7989100.0,83484594.0,4725994.0,93384266.0,44100851.23590024,97874822.38223656,1898438.990564241,0.005270887666911,5.270887666911099e-07,False,True,False,unknown
6,m7_2025.12.04_fl39__rLN2_dev1/P 1,"(3, 20, 512, 512)",8246977.0,75051349.0,4414010.0,75697881.0,39801170.09282114,96001648.15061404,2152559.611129221,0.006661389154227,6.661389154227036e-07,False,True,False,unknown
7,m7_2025.12.04_fl39__rLN2_dev1/P 3,"(3, 19, 512, 512)",8794641.0,105099687.0,5257953.0,104715030.0,53983744.713938594,75646218.15479499,2454997.9351239773,0.003043649554853,3.043649554853083e-07,False,True,False,unknown
8,m7_2025.12.04_fl39__rLN2_dev1/P 4,"(3, 23, 512, 512)",12870321.0,148669686.0,7500830.0,149812784.0,65990205.55724695,91417606.49764384,2671672.742753942,0.0035862108732402,3.586210873240213e-07,False,True,False,unknown
10,m7_2025.12.04_fl39__FL39_LigNeg_dev1/P 4,"(3, 20, 512, 512)",12746169.0,98200030.0,4688411.0,98721659.0,51228313.50781373,84574504.73562148,2325142.463434777,0.0086580517548826,8.658051754882659e-07,False,False,False,False
11,m7_2025.12.04_fl39__FL39_LigNeg_dev1/P 3,"(3, 21, 512, 512)",8546649.0,85489394.0,4871704.0,95967598.0,50588855.574176505,91386818.04396027,2418565.62864717,0.0042342375587171,4.234237558717194e-07,False,False,False,False
12,m7_2025.12.04_fl39__FL39_LigNeg_dev1/P 1,"(3, 23, 512, 512)",13656176.0,129404439.0,8147941.0,132546522.0,59264747.47752135,98143064.57736942,2665370.010778156,0.0045289407728681,4.528940772868134e-07,False,False,False,False
13,m7_2025.12.04_fl39__FL39_LigNeg_dev1/P 2,"(3, 23, 512, 512)",11101237.0,112779065.0,7136226.0,123333027.0,59326477.44412284,98081334.61076792,2809546.6174870003,0.0033090082369668,3.309008236966819e-07,False,False,False,False
15,m7_2025.12.04_fl39__FL39_LigPos_dev1/P 1,"(3, 18, 512, 512)",9110229.0,50739722.0,3883570.0,51029831.0,29000545.2192676,94456562.2747644,2008640.8318499413,0.0144811902214391,1.4481190221439123e-06,False,False,False,Positive
16,m7_2025.12.04_fl39__FL39_LigPos_dev1/P 2,"(3, 19, 512, 512)",8801257.0,55782455.0,4618275.0,54108390.0,33413266.493825026,96216696.37490857,2444807.836538897,0.0092399738948366,9.23997389483665e-07,False,False,False,Positive
17,m7_2025.12.04_fl39__FL39_LigPos_dev1/P 4,"(3, 19, 512, 512)",8656718.0,68153374.0,3651298.0,61090233.0,37641645.581260666,91988317.28747292,2392445.608197838,0.0093072685793801,9.307268579380188e-07,False,False,False,Positive
18,m7_2025.12.04_fl39__FL39_LigPos_dev1/P 3,"(3, 20, 512, 512)",10610664.0,91658237.0,5106744.0,82993063.0,47580994.36920826,88221823.87422694,2550326.987270752,0.0067902943129006,6.790294312900672e-07,False,False,False,Positive
20,m7_2025.12.04_fl39__Bead_dev2/P 1,"(3, 21, 512, 512)",10297897.0,67300062.0,4369902.0,71032780.0,37917493.64296317,104058179.97517362,2239907.222832935,0.0114753902574886,1.147539025748867e-06,True,False,False,unknown
21,m7_2025.12.04_fl39__Bead_dev2/P 2,"(3, 21, 512, 512)",10131941.0,76317250.0,5257650.0,71499488.0,39895960.85404727,102079712.76408952,2622323.875550447,0.0079566396320734,7.95663963207348e-07,True,False,False,unknown
22,m7_2025.12.04_fl39__Bead_dev2/P 3,"(3, 22, 512, 512)",8763054.0,94548916.0,4507384.0,91166426.0,46459081.95503906,101689447.03779931,2453920.6310426965,0.0056528431241363,5.652843124136366e-07,True,False,False,unknown
23,m7_2025.12.04_fl39__Bead_dev2/P 4,"(3, 23, 512, 512)",8113658.0,102996968.0,4885196.0,105811130.0,48440139.39932024,108967672.65557054,2220871.027244329,0.0043597816369268,4.359781636926854e-07,True,False,False,unknown
25,m7_2025.12.04_fl39__rLN2_dev2/P 1,"(3, 19, 512, 512)",10535882.0,87360037.0,5715928.0,104563709.0,43560081.18707202,86069881.68166156,2300466.664531813,0.0050676747072713,5.067674707271347e-07,False,True,False,unknown
26,m7_2025.12.04_fl39__rLN2_dev2/P 2,"(3, 17, 512, 512)",10235741.0,92923261.0,3879615.0,90774191.0,45291911.1026444,68905913.3293352,1882264.0460315093,0.0074382928964021,7.438292896402142e-07,False,True,False,unknown
27,m7_2025.12.04_fl39__rLN2_dev2/P 4,"(3, 19, 512, 512)",10598356.0,120155341.0,5535465.0,126972041.0,57488035.88491582,72141926.98381776,2641106.0702072354,0.0031633588323676,3.163358832367633e-07,False,True,False,unknown
28,m7_2025.12.04_fl39__rLN2_dev2/P 3,"(3, 17, 512, 512)",9418431.0,112553741.0,5014971.0,125207396.0,48520295.34298282,65677529.088996775,2003593.2922377656,0.0033359665993803,3.335966599380317e-07,False,True,False,unknown
30,m7_2025.12.04_fl39__FL39_LigNeg_dev2/P 1,"(3, 22, 512, 512)",14420212.0,134874859.0,7181392.0,168351635.0,64329030.13901875,83819498.85381964,2409486.6915459805,0.0043401120721155,4.340112072115582e-07,False,False,False,False
31,m7_2025.12.04_fl39__FL39_LigNeg_dev2/P 2,"(3, 22, 512, 512)",15847934.0,172409464.0,7646207.0,176852083.0,68142265.4876849,80006263.50515348,2383572.65753766,0.004519422686037,4.5194226860370725e-07,False,False,False,False
32,m7_2025.12.04_fl39__FL39_LigNeg_dev2/P 3,"(3, 21, 512, 512)",14728653.0,135031839.0,7397510.0,143505743.0,60513310.521240845,81462363.09689595,2430125.060784796,0.0050154877524388,5.015487752438893e-07,False,False,False,False
33,m7_2025.12.04_fl39__FL39_LigNeg_dev2/P 4,"(3, 21, 512, 512)",11230803.0,150502076.0,5814102.0,152346547.0,64447238.963104,77528434.6550328,2167011.979877264,0.0036736541633878,3.6736541633878876e-07,False,False,False,False
35,m7_2025.12.04_fl39__FL39_LigPos_dev2/P 1,"(3, 14, 512, 512)",10511816.0,24420806.0,2194470.0,20802260.0,23920980.18190739,71758278.12596741,2129969.158478354,0.0418298363583387,4.182983635833879e-06,False,False,False,Positive
36,m7_2025.12.04_fl39__FL39_LigPos_dev2/P 2,"(3, 16, 512, 512)",15592924.0,46608929.0,2947105.0,36512556.0,29150213.60291019,78874755.4543678,1835110.7744190712,0.0449808558432246,4.498085584322467e-06,False,False,False,Positive
